EnsemblID,p22074-s001_Cont1_S141.unstranded_count,p22074-s002_Cont2_S142.unstranded_count,p22074-s003_Cont3_S143.unstranded_count,p22074-s004_FAC1_S144.unstranded_count,p22074-s005_FAC2_S145.unstranded_count,p22074-s006_FAC3_S146.unstranded_count,p22074-s007_LiproxposFAC1_S147.unstranded_count,p22074-s008_LiproxposFAC2_S148.unstranded_count,p22074-s009_LiproxposFAC3_S149.unstranded_count,p22074-s010_MTposFAC1_S150.unstranded_count,p22074-s011_MTposFAC2_S151.unstranded_count,p22074-s012_MTposFAC3_S152.unstranded_count
ENSMUSG00000084524,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000093862,0,0,1,0,0,1,3,0,0,2,2,1
ENSMUSG00000062991,428,563,482,756,112,509,880,1016,808,881,1052,806
ENSMUSG00000118541,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000089370,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079070,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110214,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083557,3,6,1,7,1,2,5,5,5,3,9,3
ENSMUSG00000031583,188,249,196,159,27,209,341,257,264,356,298,233
ENSMUSG00000049184,26,28,36,26,2,24,16,31,33,38,28,22
ENSMUSG00000109750,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUSG00000009628,3,3,0,0,0,2,0,3,0,0,0,1
ENSMUSG00000009630,4727,5656,4402,5566,856,5355,5907,5742,4852,6474,5710,4396
ENSMUSG00000052906,820,862,847,944,160,993,1065,1030,800,993,961,777
ENSMUSG00000031584,7024,7849,7930,10410,1600,9596,14545,14777,11620,13398,13316,10485
ENSMUSG00000088856,2,5,4,6,0,5,12,2,8,3,5,5
ENSMUSG00000049476,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031585,826,827,807,845,139,941,732,695,643,915,1001,711
ENSMUSG00000094500,0,0,1,2,0,0,0,1,0,2,3,3
ENSMUSG00000031586,6583,7748,7699,8566,1175,7894,8522,8688,6512,8897,8719,7032
ENSMUSG00000097442,1,1,0,0,0,0,0,0,2,0,0,1
ENSMUSG00000098166,1,1,2,0,0,1,0,0,0,0,0,0
ENSMUSG00000110614,0,0,4,1,1,4,1,4,0,3,1,0
ENSMUSG00000110663,61,99,114,65,6,85,80,60,48,69,68,47
ENSMUSG00000054618,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031516,461,498,544,458,68,501,543,525,396,549,550,465
ENSMUSG00000063412,21,6,29,54,3,18,21,15,13,28,18,15
ENSMUSG00000071113,0,0,1,0,0,0,0,0,0,3,0,0
ENSMUSG00000109869,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031513,1246,1417,1188,930,167,959,1125,1258,1020,1558,1235,1020
ENSMUSG00000110247,0,0,1,0,0,0,0,0,1,0,0,2
ENSMUSG00000031532,5618,6133,5667,6900,997,5889,6255,6137,5305,7313,6953,5084
ENSMUSG00000098785,0,0,0,1,0,0,0,1,0,0,0,0
ENSMUSG00000100605,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUSG00000080434,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095202,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUSG00000098046,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUSG00000056797,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109964,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110178,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110369,2,5,4,1,1,5,5,5,3,7,2,5
ENSMUSG00000109580,1,0,2,0,0,2,0,4,1,0,0,0
ENSMUSG00000110015,0,0,3,0,0,1,0,1,2,0,1,0
ENSMUSG00000109819,0,0,1,2,0,0,0,0,0,0,0,1
ENSMUSG00000109880,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109846,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031530,130,142,185,1146,162,766,384,350,254,239,357,230
ENSMUSG00000031529,1047,1138,781,1486,272,1137,1365,1500,1397,1740,1569,1159
ENSMUSG00000054247,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUSG00000109717,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110361,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110130,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000097106,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109678,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110314,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109773,0,0,0,0,0,0,2,1,1,3,1,1
ENSMUSG00000109607,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109688,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109698,16,8,9,2,0,0,6,2,7,9,9,5
ENSMUSG00000046794,5619,5194,5497,3267,495,3337,2706,2843,2834,3920,4225,2902
ENSMUSG00000110384,1,1,0,2,0,0,0,0,0,2,1,0
ENSMUSG00000110367,0,0,0,0,0,0,0,0,0,3,0,0
ENSMUSG00000031527,1251,1349,1337,1471,240,1406,1479,1455,1254,1651,1556,1239
ENSMUSG00000097357,13,11,12,5,1,9,6,4,10,13,10,8
ENSMUSG00000070056,644,915,688,594,77,571,789,881,718,1070,922,811
ENSMUSG00000110335,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109714,0,1,0,0,0,0,3,0,0,0,0,1
ENSMUSG00000088182,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104820,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109372,0,0,0,0,0,0,1,0,2,2,1,0
ENSMUSG00000110359,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055976,108,109,83,53,10,50,50,94,39,88,117,52
ENSMUSG00000109761,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080592,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUSG00000098181,1,0,0,0,1,0,1,0,1,0,0,0
ENSMUSG00000050271,64,104,88,174,27,110,133,137,112,182,106,106
ENSMUSG00000109704,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110321,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110116,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110176,0,0,0,0,0,0,0,0,3,0,0,0
ENSMUSG00000039633,170,164,200,334,38,281,262,264,257,240,276,224
ENSMUSG00000098154,2,1,0,6,0,1,2,1,0,2,3,0
ENSMUSG00000088051,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109977,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000039620,1,1,3,2,1,6,11,2,5,1,4,2
ENSMUSG00000031523,169,126,221,142,19,192,132,108,117,159,143,135
ENSMUSG00000110242,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000074384,24,29,18,28,4,19,28,18,15,33,30,12
ENSMUSG00000110158,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109817,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109668,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUSG00000110285,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110337,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109932,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109646,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109795,0,1,3,3,0,0,0,0,0,0,0,0
ENSMUSG00000065277,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110312,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110415,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109820,0,2,0,0,0,0,0,1,0,0,0,1
ENSMUSG00000039539,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081316,0,0,0,2,0,0,0,0,0,0,0,0
ENSMUSG00000081517,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000065457,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110236,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000118594,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106007,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077445,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000039530,305,266,247,338,42,344,262,274,226,303,328,229
ENSMUSG00000109922,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110153,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110128,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109601,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109827,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109955,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110118,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUSG00000025044,37,11,24,18,5,17,18,32,16,30,26,16
ENSMUSG00000109789,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109815,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031603,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000039478,36,42,47,60,7,74,58,68,52,58,52,39
ENSMUSG00000098431,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000039470,80,91,95,86,23,103,168,139,119,152,128,138
ENSMUSG00000031601,1906,1915,2011,1873,310,1802,2104,2195,1633,2198,2259,1843
ENSMUSG00000031600,1932,2088,1933,2417,377,2201,2430,2293,2037,2546,2500,1981
ENSMUSG00000039431,60,62,49,34,2,28,43,44,33,39,49,42
ENSMUSG00000046723,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109658,0,2,5,1,0,4,0,0,1,0,3,1
ENSMUSG00000110315,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110228,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110370,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000071937,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110032,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000046282,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054033,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000098050,283,350,296,202,28,208,409,408,373,494,470,326
ENSMUSG00000031596,3060,3057,2784,2316,318,1771,1860,2037,1807,2552,2410,1803
ENSMUSG00000031595,3,7,6,4,3,4,8,1,1,2,7,6
ENSMUSG00000045636,3075,3751,3020,2988,411,2681,4522,4454,3878,5227,4413,3112
ENSMUSG00000084960,5,0,3,4,0,1,3,4,1,7,7,3
ENSMUSG00000086773,0,1,1,3,0,2,2,0,0,8,1,2
ENSMUSG00000085672,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031594,16318,16004,15504,14720,2304,10835,14450,15135,12805,15604,16342,11267
ENSMUSG00000085445,63,91,87,70,9,62,64,64,82,107,77,63
ENSMUSG00000031592,370,419,287,456,76,377,418,412,468,571,494,336
ENSMUSG00000031591,3589,4346,4312,4280,601,4376,5105,5298,4640,5541,5533,4332
ENSMUSG00000031590,817,793,701,678,93,686,650,845,648,890,863,576
ENSMUSG00000098149,4,5,4,9,1,2,3,2,4,5,2,4
ENSMUSG00000094568,4,4,6,11,0,2,4,1,2,2,10,4
ENSMUSG00000102046,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000108069,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095057,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000053038,26,35,61,150,2,39,51,23,21,33,38,25
ENSMUSG00000077755,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000088312,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109987,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109627,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031651,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109991,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091490,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109974,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000051176,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084702,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000063900,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000048516,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000050190,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079058,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109723,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110155,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110168,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110224,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110036,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110347,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109826,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109993,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080348,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109856,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102378,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000092685,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000088523,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110409,2,0,4,1,0,0,0,0,0,3,0,1
ENSMUSG00000070047,560,1009,662,940,164,781,826,901,1108,1803,1095,942
ENSMUSG00000097491,5,1,19,4,1,1,7,3,2,4,16,13
ENSMUSG00000066158,1,6,9,5,0,8,4,11,3,4,6,0
ENSMUSG00000054764,0,5,0,1,0,1,0,0,1,0,1,0
ENSMUSG00000110260,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110231,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031645,1560,1691,1603,1735,292,1537,1040,1246,1199,1496,1703,1106
ENSMUSG00000109764,17,22,18,12,5,26,18,9,18,31,13,14
ENSMUSG00000031640,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079057,3334,3831,3604,3379,547,3302,4289,4380,3738,4893,4597,3442
ENSMUSG00000070044,679,742,771,457,76,512,542,540,455,863,769,612
ENSMUSG00000031639,102,127,100,87,9,87,80,129,103,117,131,66
ENSMUSG00000109785,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031626,26625,33052,30537,25374,3866,23099,37768,39472,32715,42978,41086,33631
ENSMUSG00000109665,4,1,4,3,1,4,5,6,4,9,13,12
ENSMUSG00000084954,12,29,26,19,3,22,8,19,10,6,18,8
ENSMUSG00000105754,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077499,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000085440,22,19,33,38,7,24,49,38,36,57,32,49
ENSMUSG00000110411,22,24,27,61,5,48,45,30,62,103,69,50
ENSMUSG00000080378,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031636,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110071,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000071104,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000087542,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000071103,12,12,7,14,0,23,13,2,16,4,8,0
ENSMUSG00000031634,1355,1416,1254,1174,194,1205,1193,1204,1045,1486,1483,1065
ENSMUSG00000050914,355,220,289,333,42,343,107,149,100,165,147,104
ENSMUSG00000031637,12,6,15,12,3,4,5,12,9,1,7,6
ENSMUSG00000038291,430,526,367,516,78,376,468,431,503,571,586,367
ENSMUSG00000088629,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031631,374,467,352,279,45,245,312,467,346,497,430,329
ENSMUSG00000086279,0,0,0,0,0,0,0,0,1,2,0,0
ENSMUSG00000109902,0,0,1,0,0,0,1,1,0,1,3,1
ENSMUSG00000031633,833,1163,983,709,126,667,1114,1249,989,1323,1514,1147
ENSMUSG00000074978,25,13,62,36,1,47,9,17,3,18,23,17
ENSMUSG00000092897,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000071102,1,2,0,10,1,1,0,1,1,2,1,1
ENSMUSG00000089561,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109692,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047171,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110179,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109743,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110035,6,0,6,0,0,0,6,1,0,0,0,0
ENSMUSG00000109612,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109912,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000018796,3110,3716,3029,2502,362,2119,2793,3146,2722,3574,3360,2416
ENSMUSG00000109807,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031629,7,7,12,6,0,2,20,13,7,9,8,6
ENSMUSG00000038225,103,100,128,77,5,74,103,84,90,86,117,69
ENSMUSG00000110270,0,0,1,2,0,0,1,1,2,3,0,0
ENSMUSG00000031628,751,699,932,1242,198,837,987,996,761,950,930,730
ENSMUSG00000097534,16,11,11,6,0,10,28,11,19,17,15,13
ENSMUSG00000031627,761,821,765,805,110,761,759,771,683,955,824,629
ENSMUSG00000109751,0,3,3,0,0,4,4,4,4,9,2,0
ENSMUSG00000110374,0,0,0,0,0,4,0,1,0,4,0,0
ENSMUSG00000110414,1,0,1,2,0,0,0,0,2,4,5,0
ENSMUSG00000109759,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000038173,1,0,0,0,0,0,0,0,0,1,5,0
ENSMUSG00000109888,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000086190,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110264,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000038143,1,0,2,3,0,0,0,3,0,0,3,3
ENSMUSG00000109606,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000092710,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000038102,1671,1935,1534,1506,220,1462,1641,1966,1881,2225,2330,1642
ENSMUSG00000031568,723,721,782,781,139,787,763,882,680,813,789,563
ENSMUSG00000110363,0,0,0,0,0,0,0,0,0,3,0,0
ENSMUSG00000098402,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109960,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000062458,2,1,8,3,0,3,2,0,2,0,6,1
ENSMUSG00000063049,260,318,267,361,49,313,252,299,195,304,301,226
ENSMUSG00000074357,5,8,10,9,1,15,11,13,11,28,10,13
ENSMUSG00000038069,396,532,440,677,118,634,616,660,539,640,708,510
ENSMUSG00000097706,1,1,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000064508,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110665,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110604,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110539,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110464,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000061974,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031563,1404,1885,1547,1919,320,1801,2098,2050,1814,2231,2424,1678
ENSMUSG00000038064,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000064519,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUSG00000110624,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110544,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUSG00000031562,15,17,22,21,2,23,34,23,23,49,34,42
ENSMUSG00000031561,21,38,26,69,3,45,44,59,55,76,104,57
ENSMUSG00000110480,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110509,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100706,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUSG00000089548,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110503,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110606,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110465,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031559,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110137,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110564,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110688,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109907,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110051,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110375,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110147,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109838,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109741,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110281,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110050,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000087769,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110246,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109840,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109944,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109691,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110085,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109897,0,1,0,0,0,0,1,0,0,0,0,0
ENSMUSG00000110163,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106349,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000065337,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109823,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000052825,53,52,40,128,2,36,45,33,51,100,62,39
ENSMUSG00000098231,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000064682,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110013,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109919,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109983,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000088678,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110362,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000098878,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000089068,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031521,1404,1610,1673,1363,242,1574,1598,1711,1276,1701,1920,1222
ENSMUSG00000039396,0,0,0,2,0,0,2,2,3,5,0,1
ENSMUSG00000110334,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031520,50,31,26,30,6,31,66,81,58,71,63,40
ENSMUSG00000110403,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054408,2028,2412,2137,2180,360,2244,2012,2366,1857,2399,2471,2010
ENSMUSG00000031519,14,22,20,10,1,14,8,9,10,7,8,5
ENSMUSG00000089708,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUSG00000031518,0,0,0,0,0,0,0,0,0,2,0,0
ENSMUSG00000039375,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000089719,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084498,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031517,2,0,1,0,0,3,0,0,0,0,0,0
ENSMUSG00000110342,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109725,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109927,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109942,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110047,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110249,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109736,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110025,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110064,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109943,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000046258,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000038257,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110164,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109662,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031613,3070,2969,2874,2837,433,2987,1590,1929,1485,1859,2151,1481
ENSMUSG00000110397,13,8,13,31,3,28,4,8,7,9,3,3
ENSMUSG00000110309,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUSG00000110310,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077585,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000038215,205,206,239,169,28,152,192,238,197,301,268,159
ENSMUSG00000038206,1051,1332,1162,1014,125,896,1173,1131,1101,1384,1383,923
ENSMUSG00000110318,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076392,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109760,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110000,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110043,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100510,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUSG00000110327,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000038193,0,0,2,1,0,2,1,0,0,0,0,0
ENSMUSG00000109697,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000097910,0,3,0,0,0,0,0,0,0,0,1,0
ENSMUSG00000109629,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031610,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031609,453,430,466,452,67,538,451,469,323,407,412,295
ENSMUSG00000096917,36,36,50,46,4,37,33,29,29,40,46,33
ENSMUSG00000054717,100,90,116,138,22,171,179,181,144,156,157,106
ENSMUSG00000109899,0,0,0,2,0,0,0,0,0,0,0,0
ENSMUSG00000031608,155,122,180,221,27,183,147,118,137,119,193,105
ENSMUSG00000077526,0,0,0,0,0,0,0,0,2,0,0,0
ENSMUSG00000070025,8,2,9,12,3,5,5,6,2,4,11,7
ENSMUSG00000110405,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUSG00000109852,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110238,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109585,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110289,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110419,1,1,1,0,0,0,0,0,0,0,0,1
ENSMUSG00000109728,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109636,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110162,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUSG00000096914,0,0,0,0,0,0,0,0,0,0,0,0
